8,406	362202
469,516	362345
122,590	362455
8,863	362524
20,124	362724
49,123	363444
49,88	363651
8,142	364112
60,878	364766
1,121	364778
49,376	365043
122,471	365125
121,511	365873
122,509	366198
122,406	366517
8,509	366543
6,516	366889
171,422	367395
124,511	367625
81,171	367665
122,863	367844
49,220	368083
51,476	368522
72,122	369279
122,142	369797
8,422	370418
308,516	372004
8,76	372982
20,516	373374
20,121	373667
121,476	374754
8,519	375645
22,60	375901
49,603	376285
171,379	376577
8,376	378263
122,519	379293
150,516	379569
8,88	380275
8,123	380714
51,158	380723
171,514	381977
76,122	382123
49,140	382307
51,81	382471
49,1051	382709
9,49	383372
149,516	383506
60,514	383854
1,51	384408
511,516	384738
122,123	385182
124,149	386180
122,376	386203
124,308	387377
158,516	388034
22,171	388869
122,422	389644
1,516	389673
88,122	389678
124,476	389821
22,146	389870
81,121	390682
49,469	391390
158,171	392114
8,220	394187
8,9	395228
8,603	395369
122,603	395820
121,379	397557
476,516	399604
8,140	400197
49,905	400300
81,124	401453
20,49	402026
22,51	402298
51,514	402586
60,84	403057
8,1051	403628
84,171	404498
122,1051	405551
9,122	407089
8,469	407631
6,49	410156
122,469	410632
121,878	410826
149,150	410826
146,524	410966
51,146	411747
122,140	411770
51,379	413875
124,150	416631
1,124	416820
60,146	417840
51,84	418190
124,158	418686
171,878	419157
22,121	420176
49,511	421321
8,20	421471
81,516	421538
122,220	423122
146,171	424341
8,905	425879
121,514	426501
22,124	426557
121,146	428403
6,8	429299
20,122	429644
122,905	431346
124,379	431853
6,122	434354
379,516	434991
124,514	438951
8,511	439259
22,516	439369
60,171	442602
84,121	444443
51,878	444812
122,511	446709
514,516	447706
49,476	450333
84,516	450645
84,124	450756
146,516	456826
51,60	462404
49,524	462974
124,878	464637
516,878	466326
8,476	471197
124,146	478095
122,476	487930
1,49	489123
8,524	489665
60,121	491257
121,171	491980
49,81	494084
22,49	495751
51,171	498941
49,149	500449
60,124	501058
49,514	508823
49,84	509170
122,524	509634
8,81	511182
1,8	512104
60,516	512727
49,379	513813
81,122	514754
49,150	515964
49,308	520417
51,121	524036
49,158	524911
1,122	528270
8,22	530503
124,171	530808
8,514	534123
8,149	539193
8,84	539506
8,308	541685
22,122	541990
8,379	542115
122,514	544288
122,379	547301
171,516	550190
84,122	553657
8,150	559739
122,308	561212
49,146	562603
121,124	563805
8,158	569056
51,124	572463
122,149	572890
49,60	576949
121,516	582876
51,516	582962
49,878	586871
122,150	605971
122,158	607604
8,146	610431
8,60	612275
124,516	614423
8,878	621832
60,122	628989
122,878	639377
122,146	640230
49,121	656200
49,171	672542
49,51	697664
8,121	698749
121,122	720291
8,171	723175
8,51	743087
122,171	752142
49,124	753266
49,516	756934
51,122	762448
8,124	801613
8,516	819487
122,516	836156
122,124	850323
8,49	1067926
49,122	1115102
8,122	1227876
1,122,379	300012
49,76,516	300320
8,49,361	300415
49,88,121	300423
49,121,149	300449
22,84,121	300489
122,150,878	300511
8,149,878	300700
49,121,308	300746
20,60,124	300776
49,124,603	300914
8,49,147	300963
51,60,379	301019
8,14,121	301066
8,76,124	301072
8,49,313	301178
122,476,878	301341
14,122,124	301484
51,60,146	301512
121,122,376	301591
8,49,355	301754
49,122,147	301757
49,308,878	301757
8,124,142	301774
51,88,122	301801
14,49,516	301966
49,51,603	302035
22,121,146	302048
49,60,123	302182
49,121,509	302360
6,49,171	302409
49,122,361	302538
8,124,863	302673
49,158,878	302692
49,122,313	302725
8,81,379	302766
49,140,516	302816
14,121,122	302853
9,51,122	302949
49,88,124	302971
8,448,516	303007
8,406,516	303080
20,84,516	303111
122,146,379	303130
49,379,514	303152
22,49,878	303162
49,81,84	303264
8,84,476	303571
8,49,330	303609
8,124,376	303651
9,49,121	303827
81,122,379	303860
146,516,524	303880
49,121,524	303890
49,121,471	303961
49,122,355	304001
122,124,142	304080
122,406,516	304188
8,51,1051	304316
8,472,516	304403
20,51,124	304450
84,124,514	304463
49,171,422	304618
49,81,146	304708
60,476,516	304733
122,448,516	304744
60,146,171	304792
51,146,171	304799
49,60,469	304800
6,8,60	304889
51,122,1051	304918
8,51,140	305030
8,121,603	305041
8,122,380	305068
8,124,509	305262
124,146,524	305333
49,51,123	305344
81,121,171	305383
84,122,476	305462
49,121,158	305464
49,509,516	305488
8,121,142	305494
8,122,338	305561
49,84,878	305609
6,60,122	305727
76,122,124	305826
8,121,140	305941
122,124,863	306045
8,171,469	306106
51,469,516	306139
6,51,516	306173
49,471,516	306231
51,124,511	306431
121,122,603	306444
8,124,471	306499
81,124,171	306501
51,171,379	306533
49,81,514	306702
122,171,469	306732
122,472,516	306743
8,121,863	306917
20,84,121	306927
8,22,379	306940
49,150,171	307012
84,514,516	307182
49,122,330	307247
60,81,124	307331
122,124,376	307380
22,49,81	307391
8,51,524	307594
8,49,294	307602
8,121,150	307638
6,124,516	307657
121,122,142	307686
22,51,60	307733
124,469,516	307970
122,124,509	307977
8,124,1051	307996
8,122,845	308181
84,121,514	308241
49,516,863	308353
8,76,516	308487
122,308,878	308512
8,124,603	308562
20,60,516	308627
22,122,379	308671
121,122,863	308766
51,171,514	308777
49,376,516	308919
51,122,140	308941
8,121,308	309304
122,124,471	309359
121,122,140	309488
8,81,84	309573
8,308,878	309598
22,124,146	309633
8,88,121	309703
8,379,514	309714
8,122,857	309758
121,171,379	309829
8,14,516	310059
122,124,1051	310105
60,124,878	310200
121,123,516	310277
122,124,603	310350
51,121,511	310359
122,171,220	310524
8,49,116	310636
6,121,516	310670
6,8,171	310676
49,146,878	310707
76,122,516	310755
60,121,878	310783
122,149,878	310803
122,379,514	310942
122,146,150	310984
81,84,122	311205
51,122,603	311216
60,124,379	311374
49,142,516	311379
1,8,146	311386
14,122,516	311444
8,60,469	311464
171,476,516	311607
22,51,171	311648
22,146,516	311649
8,60,123	311651
20,49,171	311729
49,123,124	311832
8,81,514	311862
8,122,361	312004
8,49,468	312041
8,121,149	312049
8,88,124	312131
121,171,878	312153
81,122,146	312183
8,22,878	312193
88,121,122	312201
8,9,121	312284
20,60,121	312291
6,122,171	312445
60,122,469	312524
8,84,878	312614
8,51,603	312745
8,121,509	312818
49,171,511	312860
60,81,121	312921
1,51,516	313086
51,122,524	313174
121,122,308	313179
51,124,476	313217
8,140,516	313369
1,121,124	313420
81,122,514	313524
49,122,468	313594
60,122,123	313598
8,49,72	313776
1,122,146	313781
8,121,471	313836
49,516,519	313882
8,51,123	314010
8,22,81	314012
8,81,146	314052
51,60,514	314053
51,121,476	314200
121,122,150	314335
51,171,878	314420
22,122,878	314513
1,49,878	314665
8,122,355	314761
124,171,379	314820
20,51,121	314884
49,84,379	315143
49,51,150	315170
49,88,516	315233
121,122,509	315240
60,121,379	315289
9,49,516	315303
51,122,123	315577
22,81,122	315616
9,121,122	315671
20,51,516	315676
49,60,511	315746
8,509,516	315828
84,122,878	315837
8,122,313	315867
8,121,524	315870
8,471,516	315921
121,122,149	315972
1,49,60	316022
121,122,471	316053
8,516,863	316094
49,122,294	316243
49,149,171	316340
88,122,124	316465
49,124,140	316515
122,140,516	316617
121,146,171	316866
8,376,516	317253
121,469,516	317256
122,516,863	317432
122,471,516	317536
60,84,171	317706
122,509,516	317790
49,116,122	318014
8,49,485	318183
8,158,878	318468
122,376,516	318708
51,121,146	319348
60,81,516	319413
49,122,485	319451
49,514,878	319611
8,121,158	319745
9,49,124	320012
49,171,524	320117
121,124,511	320151
8,142,516	320198
20,49,84	320459
8,171,511	320487
22,49,84	320548
8,20,171	321257
49,171,308	321517
8,123,124	321547
122,142,516	321662
49,51,469	321756
51,81,124	321778
49,149,150	321789
1,121,516	321823
22,124,171	321829
121,122,524	322161
60,516,878	322286
81,171,516	322298
8,84,379	322426
22,121,171	322432
22,49,514	322551
22,60,124	322588
8,146,878	322625
1,122,878	322833
51,511,516	323109
8,60,511	323189
122,171,511	323252
122,123,124	323315
49,60,476	323353
49,84,146	323427
124,171,878	323435
1,8,878	323459
60,121,146	323460
20,122,171	323462
8,122,468	323797
49,51,149	323930
8,516,519	323993
84,122,379	324048
8,122,330	324121
1,51,124	324164
49,124,524	324213
49,146,514	324331
49,81,878	324355
121,124,476	324363
121,171,514	324397
8,122,294	324648
60,122,511	324707
8,9,124	324766
51,81,121	324872
60,379,516	324994
122,516,519	325048
8,9,516	325108
1,124,516	325157
20,49,60	325313
20,124,516	325336
124,171,514	325434
8,171,422	325518
8,88,516	325541
122,146,878	325777
8,124,140	325928
51,84,171	325983
49,124,469	326111
49,121,123	326156
49,72,122	326267
81,122,878	326479
8,51,150	326555
8,49,448	326684
8,49,422	326766
121,122,158	326968
8,49,590	327029
8,122,147	327093
49,516,1051	327184
20,121,124	327386
6,49,51	327551
88,122,516	327669
8,514,878	327852
1,8,60	328017
49,379,878	328038
49,516,603	328219
9,122,516	328231
8,150,171	328247
49,123,516	328264
8,49,275	329025
22,60,121	329055
51,60,84	329076
124,511,516	329326
49,122,448	329377
8,51,469	329402
122,158,878	329408
171,379,516	329684
51,476,516	329730
8,81,878	329807
6,49,121	329842
49,122,590	329906
122,124,140	330049
51,122,469	330390
1,49,171	330403
122,514,878	330504
8,20,84	330591
1,60,122	330662
8,22,514	330834
51,121,379	330903
8,116,122	331109
6,49,124	331237
8,60,476	331754
51,124,146	331847
49,84,514	332223
9,122,124	332245
8,122,485	332275
8,49,472	332437
8,171,308	332516
20,49,51	332597
124,146,171	332600
22,60,516	332871
60,146,516	332968
121,511,516	333187
8,171,524	333258
22,122,514	333444
60,122,476	333801
60,124,514	333805
8,149,171	333866
22,84,122	334009
49,121,469	334017
49,122,275	334181
20,84,122	334273
8,22,84	334298
51,146,516	334648
8,51,149	334690
8,124,469	334858
51,122,150	334906
51,121,878	335008
146,171,516	335128
49,51,308	335129
81,121,124	335273
8,379,878	335500
8,20,60	335532
49,122,422	335532
22,171,516	335558
8,14,49	335584
22,51,124	335830
49,158,171	335857
122,124,469	335892
49,516,524	336317
6,8,51	336423
49,122,472	336444
8,121,123	336529
60,121,514	336702
124,476,516	336816
122,379,878	336875
171,514,516	336931
49,171,476	336944
121,476,516	337525
20,121,516	337635
8,516,603	337737
122,516,603	337861
8,516,1051	337899
122,150,171	337903
122,516,1051	337904
6,51,122	338068
20,60,122	338175
6,8,121	338337
8,146,514	338486
121,122,123	338492
14,49,122	338500
8,123,516	338532
22,51,121	338550
60,124,146	339244
122,171,308	339286
8,49,471	339512
8,49,220	339921
6,121,122	340078
8,72,122	340111
122,123,516	340429
8,124,524	340505
122,149,171	340559
171,516,878	340651
51,122,149	340700
8,84,146	341128
84,124,171	341231
8,84,514	341308
6,8,124	341314
49,60,81	341513
60,514,516	341808
122,171,422	341835
8,49,406	341979
51,81,516	342036
49,150,516	342077
84,121,171	342078
8,20,51	342130
122,171,524	342164
49,124,149	342257
8,121,469	342408
49,122,471	342601
49,51,511	342609
49,122,509	342684
121,124,379	342795
1,8,171	343454
121,122,469	343570
8,51,308	343922
121,124,878	344072
84,122,514	344152
6,122,124	344203
122,146,514	344418
8,122,448	344704
51,121,514	344854
51,124,514	345119
8,49,863	345213
20,51,122	345293
49,122,406	345332
8,149,150	345394
20,49,124	345452
49,60,379	345539
8,49,509	345598
8,49,142	345601
8,171,476	346229
84,122,146	346315
49,51,158	346385
51,122,308	346751
8,122,275	347445
49,60,878	347878
1,49,121	347948
49,122,863	348109
1,122,171	348116
49,122,142	348389
84,171,516	348555
8,122,590	348894
60,84,124	349012
81,124,516	349822
122,124,524	349857
8,49,76	349924
122,171,476	350056
51,124,379	350390
8,60,81	350794
22,49,146	350884
49,469,516	350898
51,60,171	351214
8,14,122	351298
8,122,472	351488
22,51,516	351638
49,308,516	351682
8,51,511	351721
49,149,516	352038
8,516,524	352082
49,158,516	352640
49,124,511	352661
81,121,516	352687
60,81,122	352705
8,49,519	352781
6,49,516	352974
51,379,516	353075
49,51,476	353288
121,124,146	353362
49,121,511	353533
49,81,171	353556
51,122,511	353849
49,76,122	354354
121,146,516	354661
49,122,519	354797
8,60,379	354948
60,84,516	355231
60,84,121	355239
49,122,220	355547
51,84,124	355718
49,124,308	355866
122,516,524	356108
8,49,88	356192
8,49,376	356592
20,49,121	356682
22,49,60	356683
8,20,124	356732
8,122,422	356743
8,124,149	357095
60,122,379	357166
49,124,150	357597
51,124,878	357796
20,49,516	357807
8,122,471	357985
121,379,516	358151
8,122,406	358196
51,514,516	358555
49,171,379	358879
8,122,509	359043
22,121,124	359341
8,60,878	359597
8,158,171	360210
1,8,121	360258
124,379,516	360329
8,122,863	360339
49,121,476	360400
8,49,123	360490
8,469,516	360810
51,84,121	361132
121,516,878	361183
20,122,124	361197
49,88,122	361492
122,469,516	361769
60,122,878	361974
22,49,171	362025
49,122,376	362286
8,81,171	362320
8,122,142	362459
8,51,158	362501
8,124,511	362620
49,122,123	362807
8,51,476	363059
8,121,511	363139
51,516,878	363592
1,121,122	363729
49,124,476	364326
81,122,171	364430
6,8,516	364684
8,308,516	365033
49,146,524	365287
49,171,514	365423
8,150,516	365456
121,122,511	365599
6,122,516	365872
51,84,516	365907
51,122,476	366604
122,124,511	366912
8,9,49	366914
22,124,516	367108
1,49,51	367298
122,308,516	367360
124,146,516	367628
49,124,158	367741
121,124,514	367841
51,122,158	367844
8,124,308	368163
49,60,514	368348
122,158,171	368645
8,20,121	369098
1,49,516	369358
8,76,122	369439
8,22,60	369571
49,51,81	369593
60,124,171	369960
124,516,878	370040
8,20,516	370391
22,121,516	370510
60,121,171	370531
122,150,516	370959
49,511,516	371013
8,121,476	371042
122,149,150	371219
122,124,149	371251
8,49,603	371646
8,171,379	371856
8,122,519	371886
8,149,516	372102
8,49,140	372211
20,122,516	372482
122,171,379	372619
49,122,603	372943
20,121,122	372965
9,49,122	372977
121,122,476	374110
8,122,376	374311
22,60,122	374499
1,8,51	374521
8,22,146	375413
8,158,516	375552
49,51,146	375665
8,122,220	375875
49,60,146	376039
122,149,516	376076
8,124,150	376752
121,514,516	376845
8,124,476	377080
49,81,121	377473
8,171,514	377512
1,51,122	377551
8,88,122	377609
49,122,140	377761
22,49,51	378048
49,146,171	378130
124,514,516	378164
49,84,171	378343
8,51,81	378649
8,49,1051	378851
8,60,514	379543
122,124,308	379547
49,122,1051	379671
8,122,123	379762
122,158,516	380144
51,81,122	380414
122,171,514	380561
8,22,171	381315
49,60,84	381896
8,511,516	382044
22,122,146	382236
60,122,514	382546
84,121,124	382938
49,476,516	382951
60,171,516	383080
49,121,379	383135
84,124,516	383250
1,8,516	383409
8,49,905	383540
8,124,158	383679
49,81,124	383771
22,122,171	384097
122,511,516	384221
1,49,124	385478
49,171,878	386076
122,124,476	387053
1,122,516	387068
8,81,121	387229
49,51,514	387400
49,122,905	387900
8,146,524	388014
8,122,603	388437
8,49,469	388904
84,121,516	389113
51,121,171	389247
81,121,122	389885
8,9,122	390167
51,60,124	390320
49,122,469	390520
49,121,878	392829
8,81,124	393669
49,121,146	393714
8,121,379	394445
8,60,84	394683
51,60,121	395037
8,84,171	395197
8,122,140	395272
8,476,516	395470
122,146,524	395695
122,124,150	395713
49,51,84	395736
8,20,49	396051
8,60,146	396151
8,22,51	396290
51,124,171	396783
121,122,379	396801
1,8,124	397102
8,51,146	397258
22,51,122	397514
49,51,379	397545
122,476,516	397715
8,51,514	398327
22,49,121	398378
81,122,124	398388
84,122,171	398539
8,122,1051	398886
22,49,124	400372
20,49,122	400647
60,84,122	400709
51,122,514	401618
8,171,878	402919
122,124,158	402937
51,122,146	403488
49,81,516	404921
8,121,878	405171
6,8,49	405601
8,122,469	405938
8,146,171	406921
8,122,905	407110
1,122,124	407648
51,60,516	407803
6,49,122	408411
60,122,146	408582
122,171,878	408871
49,121,514	409095
121,124,171	409369
121,122,878	409829
8,51,379	409969
49,124,379	411124
8,51,84	411258
51,122,379	411874
51,84,122	413016
8,22,121	414175
122,146,171	414455
49,60,171	414721
8,121,146	414924
49,124,514	415948
22,49,516	415968
49,379,516	416130
8,22,124	416453
60,121,124	416679
8,49,511	416956
8,81,516	417190
49,146,516	418327
81,122,516	418601
22,121,122	418927
51,171,516	419439
8,20,122	419575
49,122,511	420357
49,84,124	420797
49,51,878	420818
8,121,514	421581
49,84,121	422143
8,124,379	424076
22,122,124	424120
121,122,514	425539
121,122,146	425584
49,124,146	426086
60,124,516	426645
6,8,122	426756
122,124,379	427617
121,171,516	427626
49,84,516	427684
49,514,516	428741
8,379,516	431002
8,124,514	431150
60,121,516	431367
122,379,516	432396
49,124,878	433343
8,60,171	433508
8,22,516	433598
8,51,878	434965
124,171,516	435483
8,84,124	436638
122,124,514	436698
8,84,121	436804
22,122,516	437155
51,121,124	437159
8,122,511	438013
60,122,171	438731
49,516,878	438824
49,51,60	439629
8,49,476	439660
51,122,878	439826
8,49,524	440147
84,121,122	443137
8,514,516	443171
8,146,516	443535
8,84,516	443787
49,122,476	446086
122,514,516	446136
8,124,878	446195
84,122,124	447325
84,122,516	447905
8,124,146	448964
49,122,524	449286
122,146,516	450420
8,51,60	455133
122,124,878	456879
8,516,878	457760
51,121,516	457941
51,60,122	460118
122,516,878	460837
49,121,171	463525
51,124,516	464120
8,49,149	465000
49,60,121	465140
49,51,171	465789
8,122,476	466500
122,124,146	467253
49,60,124	467273
8,49,150	469698
1,8,49	470729
8,122,524	472653
1,49,122	473049
49,122,149	477819
121,124,516	479917
8,49,81	481584
49,81,122	481701
8,49,158	483832
8,121,171	483874
49,60,516	484025
8,60,121	484066
8,22,49	485280
8,60,124	486292
49,124,171	486921
8,51,171	489563
60,121,122	489591
121,122,171	490278
8,49,308	491912
49,122,150	492118
22,49,122	492226
51,122,171	492532
60,122,124	494381
49,51,121	496435
8,49,84	496667
8,81,122	498653
1,8,122	498743
49,122,308	500185
8,49,514	500487
49,122,158	500996
8,49,379	503662
49,84,122	504284
8,60,516	505149
49,122,514	506153
49,122,379	507061
60,122,516	508912
49,171,516	511772
8,124,171	513169
8,122,149	515359
8,51,121	515834
8,122,308	520840
8,22,122	522661
122,124,171	522681
51,121,122	522795
49,121,124	525979
8,122,514	530469
8,84,122	531560
8,49,146	531900
8,122,379	533005
8,122,150	534602
49,51,124	536581
8,171,516	539655
8,122,158	542054
122,171,516	543052
49,122,146	545624
49,51,516	547231
49,121,516	548834
8,121,124	550911
8,51,124	553285
8,49,60	561618
121,122,124	561777
8,49,878	563360
51,122,124	563888
49,124,516	567412
49,122,878	568782
49,60,122	570152
8,51,516	573784
8,121,516	574996
51,122,516	578952
121,122,516	581244
8,122,146	588417
8,124,516	599234
8,122,878	600225
8,60,122	605625
122,124,516	607487
8,49,171	640616
8,49,121	642484
49,121,122	653171
49,122,171	658247
8,49,51	674483
49,51,122	685528
8,121,122	695061
8,122,171	700249
8,49,124	713925
8,51,122	731321
49,122,124	734441
8,49,516	738535
49,122,516	746940
8,122,124	786584
8,122,516	805092
8,49,122	1035314
8,76,122,124	300100
49,122,124,603	300127
49,121,122,308	300149
49,51,469,516	300198
49,84,514,516	300228
22,84,121,122	300232
8,49,140,516	300260
20,60,122,124	300318
49,60,124,878	300524
20,49,60,516	300589
8,122,308,878	300615
8,49,122,313	300629
8,49,121,509	300647
8,49,51,603	300698
22,51,121,124	300713
49,84,121,514	300740
51,60,122,379	300795
8,14,121,122	300811
122,146,516,524	300837
6,8,49,171	300838
8,14,49,516	300838
8,49,60,123	300905
8,22,49,878	300937
49,121,146,171	301085
8,51,146,171	301105
8,49,121,158	301129
8,49,122,355	301166
51,122,146,171	301237
22,121,122,146	301247
8,49,81,84	301288
8,122,124,142	301296
122,124,146,524	301310
8,9,49,121	301348
49,51,122,603	301383
49,124,469,516	301498
49,122,150,171	301610
8,20,84,516	301705
14,49,122,516	301720
8,122,406,516	301748
8,49,379,514	301810
6,49,122,171	301850
60,122,146,171	301858
49,51,171,514	301889
49,122,140,516	301950
49,60,122,123	301953
8,81,122,379	301960
8,122,124,863	301996
49,121,122,509	302157
49,88,122,124	302160
8,20,51,124	302209
8,49,84,878	302237
8,84,124,514	302281
8,49,121,471	302293
22,49,122,878	302297
49,121,123,516	302348
60,121,124,514	302370
49,81,84,122	302377
8,122,448,516	302381
20,121,124,516	302482
8,49,122,330	302493
8,49,51,150	302551
20,84,122,516	302659
8,122,124,376	302668
1,8,122,146	302692
49,122,146,878	302716
49,122,379,514	302763
49,121,122,524	302830
8,49,146,878	302880
8,84,122,476	302999
49,60,121,878	303191
22,60,121,516	303203
49,121,171,379	303299
8,22,124,146	303310
1,49,121,124	303314
51,81,121,516	303319
9,49,121,122	303340
20,49,60,121	303399
8,51,122,1051	303495
49,60,124,379	303537
49,121,171,878	303554
8,122,472,516	303556
8,60,476,516	303658
49,121,122,471	303664
49,51,121,511	303755
6,49,121,516	303835
49,171,476,516	303900
8,49,509,516	303906
8,49,60,469	303924
84,122,124,514	303972
1,49,51,516	304163
8,51,122,140	304196
8,49,51,123	304199
20,51,122,124	304208
8,20,84,121	304258
6,8,60,122	304278
8,81,124,171	304299
8,81,121,171	304323
49,84,122,878	304387
60,122,476,516	304452
49,121,122,158	304460
51,60,84,121	304487
49,51,124,476	304507
51,60,84,516	304542
60,124,514,516	304573
49,51,171,878	304618
49,60,122,469	304622
8,121,122,603	304652
8,122,124,509	304673
8,49,471,516	304873
8,51,124,511	305025
8,51,122,524	305033
8,49,122,294	305078
8,49,81,514	305094
81,121,122,171	305117
49,122,509,516	305121
8,121,122,142	305175
49,51,122,123	305178
84,121,124,171	305195
49,51,121,146	305230
8,51,171,379	305310
8,122,171,469	305345
8,121,122,140	305369
6,8,51,516	305417
8,81,122,146	305457
81,122,124,171	305472
8,22,49,81	305504
8,51,469,516	305604
8,60,81,124	305709
8,22,51,60	305772
8,84,514,516	305811
121,124,146,516	305817
6,51,122,516	305861
49,124,171,379	305870
8,122,124,471	305902
49,122,471,516	305947
51,122,171,379	305961
51,122,469,516	306046
49,81,122,514	306139
20,49,51,121	306252
8,22,122,379	306255
51,122,124,511	306318
49,60,81,121	306342
8,121,122,150	306349
8,84,121,514	306386
1,49,122,878	306394
49,60,84,171	306437
6,8,124,516	306475
8,121,122,863	306609
51,124,379,516	306620
60,81,122,124	306626
22,49,81,122	306631
20,84,121,122	306661
49,51,121,476	306689
51,124,516,878	306716
8,49,516,863	306759
49,122,149,150	306824
8,122,124,1051	306840
84,122,514,516	306871
22,51,124,516	306894
51,121,516,878	307058
8,49,376,516	307153
8,124,469,516	307303
49,60,121,146	307311
49,51,60,514	307361
6,122,124,516	307367
8,51,171,514	307389
8,20,60,516	307403
22,51,60,122	307419
8,122,124,603	307429
84,124,171,516	307576
20,49,51,516	307626
8,76,122,516	307664
8,22,146,516	307704
49,51,122,150	307728
122,124,469,516	307777
49,122,516,863	307781
8,60,124,878	307864
51,121,124,514	307903
84,121,122,514	307965
22,122,124,146	307998
49,122,376,516	308086
8,9,49,124	308229
8,49,149,171	308248
49,60,121,379	308266
20,60,122,516	308382
51,122,171,514	308476
60,122,124,878	308551
8,81,84,122	308581
22,51,122,171	308594
8,49,116,122	308612
8,121,122,308	308642
8,121,171,379	308723
51,121,379,516	308767
51,60,124,171	309055
8,122,379,514	309056
8,88,121,122	309262
8,60,121,878	309273
8,51,121,511	309287
8,121,123,516	309303
8,51,122,603	309421
8,60,124,379	309528
22,49,124,171	309563
121,122,171,379	309599
8,22,51,171	309715
8,14,122,516	309730
6,8,122,171	309767
6,8,121,516	309779
8,20,49,171	309798
60,121,514,516	309833
8,171,476,516	309911
8,49,142,516	309991
1,8,49,878	310106
121,122,123,516	310129
8,49,72,122	310187
8,121,171,878	310233
51,121,122,511	310266
22,122,146,516	310315
81,121,124,516	310342
8,51,124,476	310460
8,49,123,124	310475
6,121,122,516	310485
60,121,122,878	310530
49,121,469,516	310673
8,20,60,121	310716
122,171,476,516	310878
60,122,124,379	310898
49,122,142,516	310943
8,121,122,149	310997
8,22,122,878	311048
49,124,146,171	311049
49,122,149,171	311053
49,124,171,878	311099
8,88,122,124	311181
8,60,122,469	311228
8,81,122,514	311239
8,49,122,468	311250
20,49,122,171	311302
8,60,122,123	311331
8,84,122,878	311346
1,8,121,124	311447
8,122,158,878	311451
8,60,81,121	311540
8,49,171,511	311563
1,8,51,516	311603
